clustername,bootstrap,leafname,branchPath,medianOfDistances,sequencesperCluster
171,0.9999,USA/NV-CDC-QDX40373769/2022,103.0,7.0,27
171,0.9999,LAO/LOMWRU-0416/2022,100.0,7.0,27
171,0.9999,USA/NJ-CDC-QDX39366215/2022,100.0,7.0,27
171,0.9999,USA/PA-CDC-LC0837177/2022,98.0,7.0,27
171,0.9999,OP024275,103.0,7.0,27
171,0.9999,MMR/DSMRC-113/2022,102.0,7.0,27
171,0.9999,LAO/LOMWRU-0354/2022,98.0,7.0,27
171,0.9999,MEX/UASIPMO1R2.0/2022,96.0,7.0,27
171,0.9999,USA/MN-CDC-QDX40025562/2022,101.0,7.0,27
171,0.9999,USA/NH-CDC-LC0846047/2022,97.0,7.0,27
171,0.9999,OP341348,100.0,7.0,27
171,0.9999,USA/DE-CDC-LC0830422/2022,103.0,7.0,27
218,0.9999,USA/RI-CDC-LC0693529/2022,96.0,6.0,2
218,0.9999,USA/OH-CDC-QDX40374269/2022,96.0,6.0,2
221,0.9999,USA/LA-CDC-QDX39758243/2022,99.0,7.0,9
221,0.9999,USA/CO-CDC-STM-3KKQN33R6/2022,97.0,7.0,9
221,0.9999,USA/CT-CDC-QDX40158605/2022,100.0,7.0,9
221,0.9999,USA/NC-CDC-LC0789765/2022,100.0,7.0,9
221,0.9999,USA/TN-CDC-LC0829520/2022,99.0,7.0,9
221,0.9999,USA/NY-CDC-LC0788890/2022,98.0,7.0,9
221,0.9999,USA/OK-CDC-QDX39798653/2022,98.0,7.0,9
221,0.9999,USA/VI-CDC-2-6241640/2022,97.0,7.0,9
221,0.9999,USA/NM-CDC-LC0810870/2022,98.0,7.0,9
231,0.9999,Austria/Risch-20220714R12733/2022,99.0,10.0,9
231,0.9999,USA/AK-PHL21986/2022,103.0,10.0,9
231,0.9999,USA/TX-CDC-STM-ABSDPHYGJ/2022,97.0,10.0,9
231,0.9999,USA/KY-CDC-LC0738937/2022,98.0,10.0,9
231,0.9999,USA/CO-CDC-STM-D6ZAZN292/2022,99.0,10.0,9
231,0.9999,BGD/icddrb-TND-04-1625/2022,96.0,10.0,9
231,0.9999,USA/AK-PHL21884/2022,100.0,10.0,9
231,0.9999,BHR/22920435397/2022,99.0,10.0,9
231,0.9999,USA/IN-CDC-STM-X2S3GKEZN/2022,98.0,10.0,9
244,0.9999,USA/SC-COVID22-4072/2022,98.0,9.0,9
244,0.9999,USA/ME-CDC-QDX40521199/2022,98.0,9.0,9
244,0.9999,USA/UT-CDC-LC0731310/2022,96.0,9.0,9
244,0.9999,USA/DC-CDC-LC0628698/2022,94.0,9.0,9
244,0.9999,USA/MT-CDC-2-6264975/2022,97.0,9.0,9
244,0.9999,USA/OKPHL0019760/2022,98.0,9.0,9
244,0.9999,USA/RI-CDC-LC0784295/2022,97.0,9.0,9
244,0.9999,USA/IL-CDC-QDX38677696/2022,95.0,9.0,9
244,0.9999,USA/MN-MDH-28620/2022,98.0,9.0,9
258,0.9999,USA/PA-CDC-STM-PX377X4AA/2022,96.0,9.0,22
258,0.9999,USA/KS-CDC-LC0852109/2022,104.0,9.0,22
258,0.9999,USA/NC-CDC-LC0824942/2022,98.0,9.0,22
258,0.9999,USA/AL-CDC-STM-8T6XEBV7M/2022,98.0,9.0,22
258,0.9999,USA/2149349/2022,101.0,9.0,22
258,0.9999,USA/MD-CDC-STM-CR6GU44TW/2022,97.0,9.0,22
258,0.9999,USA/FL-CDC-QDX39706961/2022,97.0,9.0,22
258,0.9999,FIN/FIN61-VE6-THL-202213593/2022,95.0,9.0,22
258,0.9999,USA/CA-CDC-QDX39341169/2022,97.0,9.0,22
258,0.9999,OX297667,98.0,9.0,22
258,0.9999,USA/ND-CDC-LC0840614/2022,101.0,9.0,22
258,0.9999,USA/KS-CDC-STM-HZSEGA2XM/2022,94.0,9.0,22
258,0.9999,USA/VT-CDCBI-CRSP_TP2LKMT3UAORH7DS/2022,101.0,9.0,22
258,0.9999,USA/IA-CDC-STM-XDW5M97KP/2022,96.0,9.0,22
258,0.9999,USA/MO-CDC-QDX40520010/2022,95.0,9.0,22
258,0.9999,USA/WI-CDC-QDX38877222/2022,97.0,9.0,22
258,0.9999,USA/WV-CDC-LC0786112/2022,99.0,9.0,22
258,0.9999,USA/HI-CDC-LC0807680/2022,96.0,9.0,22
258,0.9999,USA/ND-CDC-2-6264855/2022,96.0,9.0,22
258,0.9999,Scotland/LSPA-3EBC0EE/2022,99.0,9.0,22
258,0.9999,USA/SC-CDC-QDX38720932/2022,95.0,9.0,22
258,0.9999,USA/KY-CDC-LC0778221/2022,99.0,9.0,22
295,0.9999,USA/WY-CDC-LC0846506/2022,89.0,9.0,20
295,0.9999,USA/ID-CDC-LC0792115/2022,87.0,9.0,20
295,0.9999,USA/DE-CDC-LC0789890/2022,90.0,9.0,20
295,0.9999,USA/GA-CDC-STM-ESEHEWCCW/2022,93.0,9.0,20
295,0.9999,ON929941,88.0,9.0,20
295,0.9999,USA/FL-CDC-STM-Z73HF8SUR/2022,92.0,9.0,20
295,0.9999,JAM/6202230/2022,91.0,9.0,20
295,0.9999,USA/IL-CDC-QDX40579335/2022,94.0,9.0,20
295,0.9999,USA/NE-CDC-LC0832244/2022,93.0,9.0,20
295,0.9999,USA/SD-CDC-LC0731517/2022,88.0,9.0,20
295,0.9999,USA/S163K30_534857/2022,90.0,9.0,20
295,0.9999,USA/VA-CDC-QDX37298658/2022,91.0,9.0,20
295,0.9999,USA/NH-CDCBI-CRSP_CTV5S6G4S5YAVZP7/2022,92.0,9.0,20
295,0.9999,USA/IN-CDC-QDX39571441/2022,93.0,9.0,20
295,0.9999,USA/HI-CDC-LC0851571/2022,95.0,9.0,20
295,0.9999,USA/NY-CDC-LC0759045/2022,90.0,9.0,20
295,0.9999,USA/PR-CDC-STM-FEDUGVVD8/2022,91.0,9.0,20
295,0.9999,USA/MO-CDC-LC0731913/2022,91.0,9.0,20
295,0.9999,SouthAfrica/NHLS-UCT-GS-BJ39/2022,90.0,9.0,20
295,0.9999,USA/IN-CDC-STM-RACSMFJSN/2022,89.0,9.0,20
340,0.9999,PAK/39584/2022,84.0,9.0,2
340,0.9999,USA/VA-CDC-QDX35176876/2022,89.0,9.0,2
343,0.9999,USA/1014787031_3-16-22/2022,82.0,3.0,3
343,0.9999,IRL/69-XY-301459/2022,85.0,3.0,3
343,0.9999,Switzerland/BS-ETHZ-37254311/2022,85.0,3.0,3
348,0.9999,USA/NH-CDC-QDX34789969/2022,88.0,8.0,4
348,0.9999,USA/NJ-Broad-CRSP_67OL45C4VDVEHEDQ/2022,84.0,8.0,4
348,0.9999,MMR/DSMRC-093/2022,84.0,8.0,4
348,0.9999,MMR/DSMRC-089/2022,85.0,8.0,4
354,0.9999,USA/MD-CDC-LC0670685/2022,88.0,8.0,26
354,0.9999,USA/OH-CDC-MMB14922916/2022,84.0,8.0,26
354,0.9999,FRA/IHUCOVID-071449-N1M/2022,82.0,8.0,26
354,0.9999,USA/WI-CDC-ASC210852282/2022,84.0,8.0,26
354,0.9999,USA/TX-CDC-QDX36261756/2022,91.0,8.0,26
354,0.9999,USA/NV-CDC-QDX35734466/2022,86.0,8.0,26
354,0.9999,USA/MT-CDC-LC0601201/2022,89.0,8.0,26
354,0.9999,USA/MA-Broad-CRSP_UKPFTGOGCUZMZDKY/2022,88.0,8.0,26
354,0.9999,THA/CONI-3294/2022,85.0,8.0,26
354,0.9999,USA/MA-CDCBI-CRSP_S7LQLHZHWLFKLJFT/2022,90.0,8.0,26
354,0.9999,USA/IL-CDC-QDX37551692/2022,85.0,8.0,26
354,0.9999,USA/WV-CDC-LC0640678/2022,87.0,8.0,26
354,0.9999,USA/MI-CDC-STM-6GRZSR9SM/2022,89.0,8.0,26
354,0.9999,USA/ND-CDC-2-6050685/2022,90.0,8.0,26
354,0.9999,USA/VA-CDC-LC0575240/2022,86.0,8.0,26
354,0.9999,USA/AL-CDC-STM-ETT72JBD6/2022,84.0,8.0,26
354,0.9999,USA/NJ-CDC-LC0604745/2022,86.0,8.0,26
354,0.9999,USA/KS-CDC-QDX36111770/2022,84.0,8.0,26
354,0.9999,USA/DE-CDC-LC0571941/2022,88.0,8.0,26
354,0.9999,USA/OR-CDC-LC0687093/2022,89.0,8.0,26
354,0.9999,USA/MS-MSPHL-0837/2022,84.0,8.0,26
354,0.9999,USA/IL-CDC-ASC210721892/2022,85.0,8.0,26
354,0.9999,OW703326,89.0,8.0,26
354,0.9999,USA/2080507/2022,88.0,8.0,26
354,0.9999,Denmark/DCGC-393868/2022,85.0,8.0,26
354,0.9999,OW709494,83.0,8.0,26
398,0.9999,USA/RI-CDC-ASC210737500/2022,83.0,8.0,63
398,0.9999,USA/MI-CDC-ASC210846518/2022,85.0,8.0,63
398,0.9999,USA/AK-PHL18515/2022,85.0,8.0,63
398,0.9999,USA/GU-CDC-2-5776953/2022,85.0,8.0,63
398,0.9999,USA/VI-CDC-2-5926401/2022,85.0,8.0,63
398,0.9999,USA/MN-CDC-QDX36901191/2022,82.0,8.0,63
398,0.9999,USA/MD-CDC-QDX34164515/2022,82.0,8.0,63
398,0.9999,USA/AK-PHL19504/2022,90.0,8.0,63
398,0.9999,VNM/OUCRU-NHTD3120/2022,90.0,8.0,63
398,0.9999,USA/NE-CDC-ASC210722387/2022,84.0,8.0,63
398,0.9999,USA/MO-CDC-QDX35974918/2022,84.0,8.0,63
398,0.9999,USA/NM-CDC-QDX37009120/2022,83.0,8.0,63
398,0.9999,USA/MI-CDC-LC0717193/2022,85.0,8.0,63
398,0.9999,USA/AK-PHL18550/2022,86.0,8.0,63
398,0.9999,USA/MP-CDC-2-5948456/2022,86.0,8.0,63
398,0.9999,USA/OSPHL05933/2022,85.0,8.0,63
398,0.9999,USA/AL-CDC-QDX36260837/2022,85.0,8.0,63
398,0.9999,USA/ME-Broad-CRSP_TKRRDTJ3TVBWPAGV/2022,83.0,8.0,63
398,0.9999,USA/LA-CDC-QDX36157670/2022,85.0,8.0,63
398,0.9999,CHN/O-changhai-2-36-S23/2022,90.0,8.0,63
398,0.9999,Switzerland/AG-ETHZ-37136835/2022,83.0,8.0,63
398,0.9999,VNM/OUCRU-NHTD3145/2022,90.0,8.0,63
398,0.9999,USA/CO-CDC-MMB15093214/2022,86.0,8.0,63
398,0.9999,USA/VI-CDC-2-5876257/2022,82.0,8.0,63
398,0.9999,USA/MP-CDC-2-6113596/2022,90.0,8.0,63
398,0.9999,VNM/OUCRU-NHTD3141/2022,87.0,8.0,63
398,0.9999,USA/TX-CDC-ASC210757306/2022,84.0,8.0,63
398,0.9999,Denmark/DCGC-475060/2022,84.0,8.0,63
398,0.9999,USA/HI-CDC-LC0721255/2022,87.0,8.0,63
398,0.9999,CHN/O-changhai-2-43-s28/2022,91.0,8.0,63
398,0.9999,CAN/EPI_ISL_12662303/2022,83.0,8.0,63
398,0.9999,USA/MT-CDC-2-5806933/2022,87.0,8.0,63
398,0.9999,USA/NH-CDC-LC0594476/2022,87.0,8.0,63
398,0.9999,USA/HI-CDC-LC0607639/2022,86.0,8.0,63
398,0.9999,USA/ND-CDC-2-5807002/2022,87.0,8.0,63
398,0.9999,USA/MN-MDH-23945/2022,83.0,8.0,63
398,0.9999,USA/SD-UMGC-68421/2022,86.0,8.0,63
398,0.9999,USA/OR-CDC-QDX36219525/2022,84.0,8.0,63
398,0.9999,USA/NE-CDC-LC0640580/2022,87.0,8.0,63
398,0.9999,USA/NMDOH-2022065142/2022,83.0,8.0,63
398,0.9999,Switzerland/VS-ICH-2220508053/2022,87.0,8.0,63
398,0.9999,USA/ME-CDC-ASC210852987/2022,84.0,8.0,63
398,0.9999,USA/NV-CDC-QDX36558591/2022,84.0,8.0,63
398,0.9999,KEN/SS8016/2022,83.0,8.0,63
398,0.9999,USA/ID-CDC-LC0580583/2022,83.0,8.0,63
398,0.9999,USA/AZ-CDC-2-5925921/2022,88.0,8.0,63
398,0.9999,USA/NJ-CDC-STM-DU38XNNJZ/2022,86.0,8.0,63
398,0.9999,LAO/LOMWRU-0410/2022,85.0,8.0,63
398,0.9999,USA/KF-334NasalSwab/2022,89.0,8.0,63
398,0.9999,CHN/NJ_07/2022,81.0,8.0,63
398,0.9999,USA/KY-CDC-LC0569526/2022,84.0,8.0,63
398,0.9999,MYS/H12_20922/2022,81.0,8.0,63
398,0.9999,USA/DE-CDC-ASC210848622/2022,85.0,8.0,63
398,0.9999,THA/CONI-3208/2022,92.0,8.0,63
398,0.9999,USA/1014915494_4-14-22/2022,83.0,8.0,63
398,0.9999,USA/GU-CDC-2-5877355/2022,85.0,8.0,63
398,0.9999,USA/TX-CDC-STM-JF8JNNCBV/2022,90.0,8.0,63
398,0.9999,USA/GU-CDC-2-6162309/2022,86.0,8.0,63
398,0.9999,CHN/O-changhai-2-16-S9/2022,90.0,8.0,63
398,0.9999,USA/OH-CDC-QDX36606797/2022,87.0,8.0,63
398,0.9999,VNM/OUCRU-NHTD774/2022,85.0,8.0,63
398,0.9999,USA/MP-CDC-2-5903700/2022,86.0,8.0,63
398,0.9999,USA/NC-CDC-LC0700107/2022,86.0,8.0,63
511,0.9999,USA/CT-CDC-LC0675173/2022,90.0,8.0,98
511,0.9999,USA/ID-CDC-LC0706519/2022,90.0,8.0,98
511,0.9999,USA/OR-CDC-LC0786618/2022,91.0,8.0,98
511,0.9999,USA/SC-CDC-STM-FPZEAWJM7/2022,90.0,8.0,98
511,0.9999,USA/NC-CDC-LC0661021/2022,90.0,8.0,98
511,0.9999,USA/NY-CDC-STM-MP3NPTB3U/2022,87.0,8.0,98
511,0.9999,USA/WA-CDC-LC0804994/2022,90.0,8.0,98
511,0.9999,USA/ME-HETL-J15672/2022,89.0,8.0,98
511,0.9999,USA/KS-CDC-STM-Z6ECDSXG8/2022,91.0,8.0,98
511,0.9999,USA/MO-CDC-QDX37144385/2022,88.0,8.0,98
511,0.9999,USA/UT-CDC-LC0697323/2022,89.0,8.0,98
511,0.9999,USA/DC-CDC-LC0727314/2022,90.0,8.0,98
511,0.9999,USA/IN-CDC-STM-N4VYEFGQU/2022,91.0,8.0,98
511,0.9999,USA/MI-CDC-QDX38724401/2022,86.0,8.0,98
511,0.9999,USA/NE-CDC-QDX37801075/2022,89.0,8.0,98
511,0.9999,USA/ND-CDC-2-6163231/2022,84.0,8.0,98
511,0.9999,USA/MI-CDC-STM-AWG83Q4MR/2022,90.0,8.0,98
511,0.9999,USA/MN-CDC-STM-EQ4NEB3CA/2022,88.0,8.0,98
511,0.9999,USA/ME-Broad-CRSP_T7EQIJL7TANCG2DE/2022,88.0,8.0,98
511,0.9999,USA/MS-MSPHL-1029/2022,90.0,8.0,98
511,0.9999,USA/CT-CDC-LC0689592/2022,88.0,8.0,98
511,0.9999,USA/IL-CDC-LC0721706/2022,88.0,8.0,98
511,0.9999,USA/PA-CDC-QDX38151934/2022,92.0,8.0,98
511,0.9999,USA/HI-CDC-LC0609380/2022,90.0,8.0,98
511,0.9999,USA/AK-PHL21124/2022,92.0,8.0,98
511,0.9999,USA/MT-CDC-LC0660304/2022,91.0,8.0,98
511,0.9999,USA/MO-CDC-QDX39124059/2022,89.0,8.0,98
511,0.9999,USA/SD-CDC-2-6238955/2022,93.0,8.0,98
511,0.9999,USA/RI-CDC-ASC210853510/2022,88.0,8.0,98
511,0.9999,USA/CA-CDC-QDX37595977/2022,93.0,8.0,98
511,0.9999,USA/CT-CDC-ASC210848042/2022,88.0,8.0,98
511,0.9999,USA/DC-CDC-LC0572794/2022,88.0,8.0,98
511,0.9999,USA/VT-Broad-CRSP_YGCADBKXMYV6NJAG/2022,87.0,8.0,98
511,0.9999,USA/DE-CDC-LC0741329/2022,96.0,8.0,98
511,0.9999,USA/LA-CDC-STM-4PTMHCP2K/2022,92.0,8.0,98
511,0.9999,USA/IN-CDC-LC0574082/2022,91.0,8.0,98
511,0.9999,USA/RI-CDC-2-6049582/2022,92.0,8.0,98
511,0.9999,JAM/6202206/2022,89.0,8.0,98
511,0.9999,USA/MA-MGB-04988/2022,91.0,8.0,98
511,0.9999,USA/MD-CDC-STM-WKJD5KXUZ/2022,93.0,8.0,98
511,0.9999,USA/NC-CDC-QDX36360111/2022,89.0,8.0,98
511,0.9999,USA/SC-CDC-QDX34992047/2022,83.0,8.0,98
511,0.9999,USA/NM-CDC-LC0708183/2022,93.0,8.0,98
511,0.9999,USA/SC-CDC-LC0630378/2022,87.0,8.0,98
511,0.9999,USA/CT-CDC-LC0585304/2022,93.0,8.0,98
511,0.9999,USA/NY-CDC-LC0579527/2022,89.0,8.0,98
511,0.9999,MYS/H38_23780/2022,86.0,8.0,98
511,0.9999,USA/GA-CDC-LC0718194/2022,88.0,8.0,98
511,0.9999,USA/PA-CDC-QDX37347041/2022,90.0,8.0,98
511,0.9999,USA/PA-CDC-QDX36469902/2022,91.0,8.0,98
511,0.9999,USA/DE-CDC-LC0613253/2022,88.0,8.0,98
511,0.9999,USA/MT-CDC-LC0751674/2022,89.0,8.0,98
511,0.9999,USA/2102595/2022,90.0,8.0,98
511,0.9999,USA/ND-CDC-2-5929505/2022,84.0,8.0,98
511,0.9999,MYS/H51_24851/2022,88.0,8.0,98
511,0.9999,USA/OH-CDC-QDX37979711/2022,93.0,8.0,98
511,0.9999,USA/PA-CDC-ASC210847029/2022,89.0,8.0,98
511,0.9999,USA/TX-CDC-QDX37010053/2022,92.0,8.0,98
511,0.9999,USA/OK-CDC-QDX36513582/2022,89.0,8.0,98
511,0.9999,USA/UT-CDC-QDX36515143/2022,87.0,8.0,98
511,0.9999,USA/ID-CDC-LC0695782/2022,89.0,8.0,98
511,0.9999,USA/KY-CDC-LC0608128/2022,87.0,8.0,98
511,0.9999,USA/MP-CDC-2-6258601/2022,86.0,8.0,98
511,0.9999,USA/NV-CDC-QDX39570248/2022,91.0,8.0,98
511,0.9999,USA/AK-PHL20669/2022,90.0,8.0,98
511,0.9999,USA/MD-CDC-LC0597356/2022,87.0,8.0,98
511,0.9999,USA/WA-UW-22060163237/2022,91.0,8.0,98
511,0.9999,USA/AZ-CDC-LC0763639/2022,89.0,8.0,98
511,0.9999,OX068480,86.0,8.0,98
511,0.9999,USA/GA-CDC-STM-TPXYJ5T44/2022,89.0,8.0,98
511,0.9999,USA/TN-CDC-LC0611269/2022,92.0,8.0,98
511,0.9999,USA/USA_UT-IDEL-20220727075_2022_MN908947.3/2022,90.0,8.0,98
511,0.9999,USA/KY-CDC-LC0639395/2022,90.0,8.0,98
511,0.9999,USA/AR-CDC-2-6071518/2022,88.0,8.0,98
511,0.9999,USA/AL-CDC-STM-2EEYQS9B9/2022,85.0,8.0,98
511,0.9999,USA/IL-CDC-LC0605827/2022,86.0,8.0,98
511,0.9999,Switzerland/GR-ETHZ-37602419/2022,92.0,8.0,98
511,0.9999,USA/WV-CDC-LC0748739/2022,89.0,8.0,98
511,0.9999,USA/GA-GPHL-1426/2022,87.0,8.0,98
511,0.9999,USA/NY-CDC-LC0623103/2022,87.0,8.0,98
511,0.9999,USA/WY-CDC-LC0708071/2022,88.0,8.0,98
511,0.9999,USA/MA-MGB-06559/2022,91.0,8.0,98
511,0.9999,USA/VT-CDCBI-CRSP_ANIXPUUKL5SBZLUJ/2022,89.0,8.0,98
511,0.9999,USA/PR-CDC-LC0769334/2022,91.0,8.0,98
511,0.9999,USA/PR-CDC-LC0597463/2022,83.0,8.0,98
511,0.9999,USA/1015333531_7-20-2022/2022,94.0,8.0,98
511,0.9999,USA/VI-CDC-2-6163331/2022,93.0,8.0,98
511,0.9999,USA/PR-CDC-2-6094805/2022,89.0,8.0,98
511,0.9999,USA/WI-CDC-LC0716380/2022,90.0,8.0,98
511,0.9999,USA/LA-BIE-LSUH003327/2022,92.0,8.0,98
511,0.9999,USA/FL-CDC-STM-7P9XXNY2V/2022,91.0,8.0,98
511,0.9999,USA/OSPHL05853/2022,87.0,8.0,98
511,0.9999,USA/CA-CDC-STM-D3R7VP83R/2022,88.0,8.0,98
511,0.9999,USA/2206160091/2022,90.0,8.0,98
511,0.9999,USA/LA-CDC-QDX37010622/2022,87.0,8.0,98
511,0.9999,USA/WI-CDC-QDX36652412/2022,89.0,8.0,98
511,0.9999,USA/GA-CDC-STM-DQWANRGJM/2022,85.0,8.0,98
511,0.9999,USA/VI-CDC-2-6051288/2022,89.0,8.0,98
680,0.9999,USA/HI-CDC-ASC210544689/2022,67.0,7.0,206
680,0.9999,USA/DC-CDC-ASC210640490/2021,61.0,7.0,206
680,0.9999,USA/MO-CDC-QDX34634359/2022,64.0,7.0,206
680,0.9999,USA/MP-CDC-2-5800036/2022,62.0,7.0,206
680,0.9999,USA/AZ-CDC-QDX34731946/2022,65.0,7.0,206
680,0.9999,USA/VSP11845/2022,62.0,7.0,206
680,0.9999,BGD/Laila_1051/2022,65.0,7.0,206
680,0.9999,DJI/NAMRU3_A420/2021,62.0,7.0,206
680,0.9999,USA/RI-CDCBI-RIDOH_MGDBMBKJJZQXB7LZ/2021,61.0,7.0,206
680,0.9999,KEN/SS8322/2022,62.0,7.0,206
680,0.9999,USA/SC-COVID22-0726/2022,64.0,7.0,206
680,0.9999,VNM/HCMC_18141/2022,64.0,7.0,206
680,0.9999,USA/WI-CDC-ASC210553641/2022,64.0,7.0,206
680,0.9999,Argentina/UW21123155276/2021,62.0,7.0,206
680,0.9999,NOR/Bergen-05/2022,63.0,7.0,206
680,0.9999,SYC/SS7502/2021,61.0,7.0,206
680,0.9999,USA/NH-CDC-QDX33119106/2022,63.0,7.0,206
680,0.9999,USA/PR-CDC-ASC210648587/2022,66.0,7.0,206
680,0.9999,USA/WY-CDC-LC0489094/2022,65.0,7.0,206
680,0.9999,USA/PA-CDC-LC0531816/2022,65.0,7.0,206
680,0.9999,AUS/QIMR01/2022,64.0,7.0,206
680,0.9999,USA/AL-CDC-ASC210540766/2022,69.0,7.0,206
680,0.9999,USA/WY-CDC-IBX523116682184/2022,66.0,7.0,206
680,0.9999,USA/TX-CDC-FG-214658/2021,62.0,7.0,206
680,0.9999,USA/MD-CDC-QDX32142799/2021,60.0,7.0,206
680,0.9999,ITA/ID15_170122/2022,64.0,7.0,206
680,0.9999,BHR/211013684_S15_L001/2022,66.0,7.0,206
680,0.9999,USA/NY-CDC-FG-195803/2021,61.0,7.0,206
680,0.9999,HongKong/HKU-691/2021,59.0,7.0,206
680,0.9999,USA/MP-CDC-2-5693400/2022,62.0,7.0,206
680,0.9999,USA/OH-CDC-MMB14382721/2022,65.0,7.0,206
680,0.9999,USA/AL-CDC-ASC210732091/2022,68.0,7.0,206
680,0.9999,TWN/CGMH-CGU-118/2021,60.0,7.0,206
680,0.9999,USA/GA-CDC-STM-2Q4VN7EKF/2022,64.0,7.0,206
680,0.9999,USA/CO-CDC-MMB14338924/2022,67.0,7.0,206
680,0.9999,AUS/A12-WW-209C/2021,59.0,7.0,206
680,0.9999,USA/MD-CDC-ASC210734131/2022,65.0,7.0,206
680,0.9999,USA/WI-CDC-ASC210733305/2022,62.0,7.0,206
680,0.9999,MEX/94769/2022,64.0,7.0,206
680,0.9999,Japan/SZ-NIG-4-C5008/2022,65.0,7.0,206
680,0.9999,USA/ND-CDC-MMB13994562/2022,62.0,7.0,206
680,0.9999,USA/PR-CDC-FG-204208/2021,61.0,7.0,206
680,0.9999,USA/V03651/2022,67.0,7.0,206
680,0.9999,OW700696,66.0,7.0,206
680,0.9999,USA/WY-CDC-ASC210851708/2022,63.0,7.0,206
680,0.9999,USA/VT-Broad-CRSP_Z77JWDMHAJDJP4OS/2022,63.0,7.0,206
680,0.9999,USA/AR-CDC-ASC210557017/2021,59.0,7.0,206
